Store_ID,Store_Name,Brand_Name,Store_Type,City,City_Tier,Product_Name,Category,Sub_Category,Product_Stage,Quantity_Available,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit_Margin,Average_Order_Value,Inventory_Turnover,Days_of_Stock,Customer_Segment,Sales_Channel,Payment_Method,Supplier,Supplier_Rating,Promotion_Type,Promotion_Impact,Max_Discount_Offered,Return_Rate,Return_Reason,Customer_Satisfaction,Online_Rating,Review_Count,Sales_Rep_Experience,Sales_Rep_Rating,Market_Share,Competition_Level,Competitor_Count,Brand_Loyalty,Brand_Awareness,Price_Competitiveness,Weather_Impact,Delivery_Time,Shipping_Cost,Month,Year,Quarter,Season
Bx_Delhi_035,Brandx_India Accessories Delhi,Brandx_India,Flagship,Delhi,Metro,Canon Eos R6,Gadgets,Cameras,New Launch,201.0,16.0,226889,171034,3630224.0,24.62,304069,0.96,377,Budget,Brandx_India Phone Order,Card,Brandx_India Brand Partners,Nan,Flash Sale,30.5,38,3.0,Defective,4.0,4.1,442,1,4.0,18.9,Very High,22,79.7,84.7,Aggressive,Low,3.0,56.0,8,2024,Q3,Monsoon
Bx_Surat_030,Brandx_India Apparel Surat,Brandx_India,Express,Surat,Tier2,Adidas Ultraboost,Clothes,Shoes,Growing,179.0,12.0,8472,6901,101664.0,18.54,8992,0.8,448,Luxury,Brandx_India App,Credit,Brandx_India Wholesale,Nan,No Promotion,0.0,0,1.0,Wrong Size,4.2,4.9,60,7,3.7,5.5,Medium,7,69.1,68.6,Standard,Medium,6.0,66.0,8,2024,Q3,Monsoon
Bx_Delhi_081,Brandx_India Electronics Delhi,Brandx_India,Street Store,Delhi,Metro,Sony Bravia 43Inch,Electronics,Smart Tvs,Declining,204.0,65.0,67906,53131,4413890.0,21.76,70502,3.82,94,Premium,Brandx_India App,Upi,Brandx_India Local Sourcing,Nan,Discount,15.4,8,5.6,Damaged,4.6,4.6,437,7,4.5,25.0,High,24,93.4,81.7,Competitive,Low,2.0,261.0,8,2024,Q3,Monsoon
Bx_Visakhapatnam_033,Brandx_India Style Visakhapatnam,Brandx_India,Online Hub,Visakhapatnam,Tier2,Adidas Ultraboost,Clothes,Shoes,New Launch,178.0,30.0,12252,9609,367560.0,21.57,17307,2.02,178,Budget,Brandx_India Phone Order,Card,Brandx_India Direct Import,Nan,No Promotion,0.0,0,4.5,Damaged,4.1,4.5,430,10,4.6,10.5,Low,7,67.7,61.4,Standard,Medium,3.0,84.0,8,2024,Q3,Monsoon
Bx_Delhi_027,Brandx_India Mobile Delhi,Brandx_India,Online Hub,Delhi,Metro,Bose Soundlink,Gadgets,Bluetooth Speakers,Mature,115.0,52.0,19742,15722,1026584.0,20.36,20975,5.43,66,Budget,Brandx_India Social Commerce,Credit,Brandx_India Local Sourcing,Nan,Festival Offer,13.9,30,2.8,Changed Mind,4.3,4.4,461,8,4.1,13.8,Very High,17,76.7,86.6,Aggressive,Low,5.0,82.0,8,2024,Q3,Monsoon
Bx_Delhi_031,Brandx_India Style Delhi,Brandx_India,Express,Delhi,Metro,Adidas Ultraboost,Clothes,Shoes,Growing,215.0,38.0,15150,11589,575700.0,23.5,16700,2.12,170,Mid-Range,Brandx_India App,Credit,Brandx_India Local Sourcing,Nan,Festival Offer,22.6,49,5.5,Defective,4.0,4.7,88,7,4.0,19.6,High,23,79.2,85.9,Competitive,Medium,4.0,128.0,8,2024,Q3,Monsoon
Bx_Kanpur_042,Brandx_India Appliances Kanpur,Brandx_India,Mall Store,Kanpur,Tier2,Lg 28L Convection,Home Appliances,Microwaves,New Launch,49.0,11.0,15735,12064,173085.0,23.33,21154,2.69,134,Luxury,Brandx_India Phone Order,Emi,Brandx_India Local Sourcing,Nan,Festival Offer,28.7,29,2.2,Defective,4.4,4.5,71,7,4.7,8.2,Low,3,70.8,64.8,Standard,Low,6.0,660.0,8,2024,Q3,Monsoon
Bx_Surat_032,Brandx_India Trends Surat,Brandx_India,Express,Surat,Tier2,Levi'S 511 Jeans,Clothes,Jeans,Declining,64.0,32.0,3884,3066,124288.0,21.06,5810,6.0,60,Mid-Range,Brandx_India Social Commerce,Emi,Brandx_India Direct Import,Nan,Festival Offer,17.1,9,4.8,Changed Mind,3.9,4.2,366,10,4.5,12.9,Low,5,74.8,62.7,Standard,Medium,5.0,67.0,8,2024,Q3,Monsoon
Bx_Mumbai_074,Brandx_India Electronics Mumbai,Brandx_India,Express,Mumbai,Metro,Samsung Tab S8,Electronics,Tablets,New Launch,70.0,57.0,62300,50967,3551100.0,18.19,90070,9.77,37,Premium,Brandx_India Online,Emi,Brandx_India Local Sourcing,Nan,Flash Sale,20.4,6,5.9,Defective,4.5,4.2,372,1,3.5,25.8,Very High,21,91.5,84.3,Aggressive,Low,3.0,289.0,8,2024,Q3,Monsoon
Bx_Delhi_046,Brandx_India Tech Hub Delhi,Brandx_India,Street Store,Delhi,Metro,Sony Wh-1000Xm5,Electronics,Headphones,Declining,72.0,42.0,28421,21745,350176.0,23.49,34397,7.0,51,Premium,Brandx_India App,Wallet,Brandx_India E-Commerce Hub,Nan,Festival Offer,16.9,46,7.7,Damaged,4.1,3.9,290,9,3.8,20.4,Very High,22,98.0,86.7,Aggressive,Low,6.0,164.0,8,2024,Q3,Monsoon
Bx_Delhi_093,Brandx_India Style Delhi,Brandx_India,Street Store,Delhi,Metro,Nike Air Max,Clothes,Shoes,Growing,132.0,9.0,9978,7676,89802.0,23.07,11470,0.82,440,Mid-Range,Brandx_India Phone Order,Emi,Brandx_India E-Commerce Hub,Nan,Bogo,32.9,15,1.6,Wrong Size,4.5,4.8,162,6,4.4,16.7,Very High,25,79.7,89.9,Aggressive,Medium,2.0,150.0,8,2024,Q3,Monsoon
Bx_Jaipur_018,Brandx_India Mobile Jaipur,Brandx_India,Street Store,Jaipur,Tier2,Playstation 5,Gadgets,Gaming Consoles,Mature,201.0,17.0,45752,36088,777784.0,21.12,58226,1.01,355,Budget,Brandx_India Online,Credit,Brandx_India Local Sourcing,Nan,No Promotion,0.0,0,6.8,Defective,4.5,4.3,244,4,4.0,12.8,Medium,8,70.4,62.5,Standard,Low,5.0,77.0,8,2024,Q3,Monsoon
Bx_Pune_015,Brandx_India Tech Hub Pune,Brandx_India,Express,Pune,Tier1,Oneplus 11,Electronics,Smartphones,Discontinued,175.0,45.0,52160,41704,2347200.0,20.05,66883,3.09,117,Luxury,Brandx_India Store,Emi,Brandx_India E-Commerce Hub,Nan,Festival Offer,38.9,11,7.3,Defective,4.2,4.1,111,1,4.5,12.9,High,9,68.8,78.7,Competitive,Low,7.0,230.0,8,2024,Q3,Monsoon
Bx_Chennai_044,Brandx_India Trends Chennai,Brandx_India,Online Hub,Chennai,Metro,Nike Air Max,Clothes,Shoes,Declining,118.0,23.0,9424,6917,216752.0,26.6,10460,2.34,154,Mid-Range,Brandx_India Phone Order,Card,Brandx_India Brand Partners,Nan,Festival Offer,11.8,44,5.0,Damaged,4.1,4.3,304,10,3.5,19.5,Very High,19,76.4,86.2,Aggressive,Medium,2.0,121.0,8,2024,Q3,Monsoon
Bx_Delhi_082,Brandx_India Gadget Zone Delhi,Brandx_India,Flagship,Delhi,Metro,Hp Pavilion,Electronics,Laptops,Growing,84.0,62.0,63042,50160,3908604.0,20.43,73523,8.86,41,Luxury,Brandx_India Phone Order,Emi,Brandx_India Direct Import,Nan,Bogo,24.1,20,7.2,Defective,4.6,5.0,482,1,4.1,24.9,Very High,17,78.9,84.7,Aggressive,Low,2.0,250.0,8,2024,Q3,Monsoon
Bx_Bhopal_032,Brandx_India Comfort Bhopal,Brandx_India,Online Hub,Bhopal,Tier2,Ifb 7Kg Front Load,Home Appliances,Washing Machines,Mature,197.0,6.0,35546,27195,213276.0,23.49,50065,0.37,985,Budget,Brandx_India Phone Order,Cash,Brandx_India Wholesale,Nan,Discount,11.9,18,2.4,Changed Mind,4.3,3.9,428,6,4.2,10.8,Low,4,73.2,65.6,Standard,Low,3.0,341.0,8,2024,Q3,Monsoon
Bx_Hyderabad_053,Brandx_India Style Hyderabad,Brandx_India,Online Hub,Hyderabad,Metro,Forever 21 Dress,Clothes,Dresses,Declining,171.0,18.0,2813,2301,50634.0,18.2,3385,1.26,285,Luxury,Brandx_India Online,Upi,Brandx_India E-Commerce Hub,Nan,No Promotion,0.0,0,2.3,Damaged,4.4,4.2,115,6,3.8,17.4,High,20,75.3,87.3,Competitive,Medium,1.0,82.0,8,2024,Q3,Monsoon
Bx_Hyderabad_063,Brandx_India Mobile Hyderabad,Brandx_India,Online Hub,Hyderabad,Metro,Bose Soundlink,Gadgets,Bluetooth Speakers,Declining,112.0,48.0,21261,16888,1020528.0,20.57,28546,5.14,70,Mid-Range,Brandx_India Online,Credit,Brandx_India E-Commerce Hub,Nan,Flash Sale,30.5,12,2.0,Changed Mind,4.6,3.9,218,9,4.3,18.4,Very High,22,75.1,88.2,Aggressive,Low,6.0,56.0,8,2024,Q3,Monsoon
Bx_Bangalore_037,Brandx_India Home Bangalore,Brandx_India,Express,Bangalore,Metro,Lg 28L Convection,Home Appliances,Microwaves,Growing,232.0,46.0,15828,12688,728088.0,19.84,16804,2.38,151,Budget,Brandx_India Phone Order,Cash,Brandx_India Direct Import,Nan,No Promotion,0.0,0,5.3,Defective,4.4,4.1,247,2,3.5,10.0,Very High,19,82.3,87.6,Aggressive,Low,5.0,759.0,9,2024,Q3,Monsoon
Bx_Hyderabad_032,Brandx_India Accessories Hyderabad,Brandx_India,Flagship,Hyderabad,Metro,Sony Alpha A7 Iv,Gadgets,Cameras,Discontinued,194.0,52.0,275105,203449,350176.0,26.05,399898,3.22,112,Mid-Range,Brandx_India Social Commerce,Emi,Brandx_India Direct Import,Nan,Festival Offer,23.9,33,2.8,Defective,4.3,4.6,433,2,4.8,16.6,Very High,17,81.1,82.7,Aggressive,Low,3.0,150.0,9,2024,Q3,Monsoon
Bx_Chennai_011,Brandx_India Fresh Chennai,Brandx_India,Express,Chennai,Metro,Olive Oil 500Ml,Groceries,Oil,New Launch,277.0,125.0,356,259,44500.0,27.25,447,5.42,66,Budget,Brandx_India Social Commerce,Cash,Brandx_India Local Sourcing,Nan,Festival Offer,18.1,40,3.6,Changed Mind,4.2,3.9,17,6,3.6,10.1,Very High,25,78.9,87.1,Aggressive,Low,1.0,63.0,9,2024,Q3,Monsoon
Bx_Ahmedabad_007,Brandx_India Mobile Ahmedabad,Brandx_India,Mall Store,Ahmedabad,Tier1,Canon Eos R6,Gadgets,Cameras,Growing,93.0,39.0,191408,139663,7464912.0,27.03,249075,5.03,72,Budget,Brandx_India Social Commerce,Wallet,Brandx_India Wholesale,Nan,Flash Sale,33.4,50,0.4,Changed Mind,4.4,4.3,313,6,4.7,11.7,Medium,13,70.3,79.4,Standard,Low,7.0,148.0,9,2024,Q3,Monsoon
Bx_Delhi_061,Brandx_India Express Delhi,Brandx_India,Flagship,Delhi,Metro,Basmati Rice 5Kg,Groceries,Rice,Growing,263.0,78.0,725,553,56550.0,23.72,815,3.56,101,Luxury,Brandx_India Online,Cash,Brandx_India Local Sourcing,Nan,Clearance,10.5,22,2.1,Defective,4.4,5.0,262,1,4.5,14.2,High,24,84.0,89.8,Competitive,Low,1.0,60.0,9,2024,Q3,Monsoon
Bx_Nagpur_096,Brandx_India Trends Nagpur,Brandx_India,Street Store,Nagpur,Tier2,Forever 21 Dress,Clothes,Dresses,Discontinued,117.0,6.0,1360,1094,8160.0,19.56,1527,0.62,585,Premium,Brandx_India App,Upi,Brandx_India Brand Partners,Nan,Bogo,36.5,22,2.6,Defective,4.3,4.5,418,5,3.6,11.0,Low,7,85.8,63.0,Standard,Medium,2.0,98.0,9,2024,Q3,Monsoon
Bx_Delhi_045,Brandx_India Appliances Delhi,Brandx_India,Flagship,Delhi,Metro,Ifb 7Kg Front Load,Home Appliances,Washing Machines,Growing,109.0,12.0,48430,38357,581160.0,20.8,71764,1.32,273,Premium,Brandx_India App,Cash,Brandx_India Direct Import,Nan,Flash Sale,10.5,22,7.4,Changed Mind,4.3,3.8,483,3,4.7,15.5,Very High,17,94.6,81.5,Aggressive,Low,5.0,369.0,9,2024,Q3,Monsoon
Bx_Delhi_083,Brandx_India Express Delhi,Brandx_India,Online Hub,Delhi,Metro,Toor Dal 1Kg,Groceries,Dal,Declining,160.0,65.0,166,134,10790.0,19.28,182,4.88,74,Budget,Brandx_India Online,Wallet,Brandx_India Local Sourcing,Nan,No Promotion,0.0,0,0.8,Damaged,3.7,4.3,489,2,4.1,12.5,Very High,15,81.6,84.4,Aggressive,Low,2.0,139.0,9,2024,Q3,Monsoon
Bx_Delhi_065,Brandx_India Fresh Delhi,Brandx_India,Mall Store,Delhi,Metro,Basmati Rice 5Kg,Groceries,Rice,Declining,132.0,121.0,718,554,86878.0,22.84,741,11.0,33,Mid-Range,Brandx_India Store,Upi,Brandx_India Direct Import,Nan,Festival Offer,36.3,8,5.1,Wrong Size,3.8,4.5,420,8,4.1,11.7,Very High,19,80.7,80.6,Aggressive,Low,3.0,77.0,9,2024,Q3,Monsoon
Bx_Mumbai_068,Brandx_India Electronics Mumbai,Brandx_India,Street Store,Mumbai,Metro,Oneplus 11,Electronics,Smartphones,Growing,224.0,53.0,58903,42858,3121859.0,27.24,65926,2.84,127,Luxury,Brandx_India App,Card,Brandx_India E-Commerce Hub,Nan,No Promotion,0.0,0,4.6,Wrong Size,4.6,4.3,348,6,4.2,25.2,Very High,17,78.8,82.2,Aggressive,Low,6.0,148.0,9,2024,Q3,Monsoon
Bx_Mumbai_007,Brandx_India Apparel Mumbai,Brandx_India,Street Store,Mumbai,Metro,Zara Casual Shirt,Clothes,T-Shirts,New Launch,75.0,36.0,3355,2399,120780.0,28.49,4705,5.76,63,Premium,Brandx_India Phone Order,Cash,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,6.6,Changed Mind,4.0,3.8,459,8,4.4,19.0,Very High,17,96.3,88.1,Aggressive,Medium,5.0,88.0,9,2024,Q3,Monsoon
Bx_Lucknow_006,Brandx_India Apparel Lucknow,Brandx_India,Mall Store,Lucknow,Tier2,Zara Casual Shirt,Clothes,T-Shirts,Declining,104.0,34.0,2309,1901,78506.0,17.67,2818,3.92,92,Mid-Range,Brandx_India Store,Credit,Brandx_India Direct Import,Nan,Bogo,30.6,44,1.7,Changed Mind,4.0,3.9,345,6,4.6,8.9,Low,8,70.2,63.4,Standard,Medium,4.0,92.0,9,2024,Q3,Monsoon
Bx_Delhi_001,Brandx_India Fresh Delhi,Brandx_India,Mall Store,Delhi,Metro,Brown Sugar 500G,Groceries,Sugar,Declining,293.0,108.0,89,63,9612.0,29.21,124,4.42,81,Budget,Brandx_India App,Credit,Brandx_India Brand Partners,Nan,Discount,21.5,43,1.0,Changed Mind,3.6,4.8,265,4,3.9,15.2,Very High,20,75.3,80.1,Aggressive,Low,7.0,116.0,9,2024,Q3,Monsoon
Bx_Mumbai_027,Brandx_India Connect Mumbai,Brandx_India,Express,Mumbai,Metro,Xbox Series X,Gadgets,Gaming Consoles,Discontinued,174.0,62.0,51631,38670,3201122.0,25.1,57064,4.28,84,Budget,Brandx_India App,Wallet,Brandx_India E-Commerce Hub,Nan,Clearance,25.6,6,7.9,Changed Mind,3.9,4.5,435,2,3.7,16.7,High,25,82.8,88.5,Competitive,Low,5.0,86.0,9,2024,Q3,Monsoon
Bx_Chennai_046,Brandx_India Fresh Chennai,Brandx_India,Street Store,Chennai,Metro,Toor Dal 1Kg,Groceries,Dal,Growing,175.0,100.0,206,162,20600.0,21.36,293,6.86,53,Luxury,Brandx_India Online,Credit,Brandx_India Direct Import,Nan,Flash Sale,34.4,24,1.6,Wrong Size,3.8,4.2,489,4,3.6,14.4,High,19,82.2,88.0,Competitive,Low,6.0,73.0,9,2024,Q3,Monsoon
Bx_Hyderabad_068,Brandx_India Accessories Hyderabad,Brandx_India,Street Store,Hyderabad,Metro,Mi Power Bank,Gadgets,Power Banks,Growing,222.0,39.0,2974,2250,115986.0,24.34,3178,2.11,171,Budget,Brandx_India Phone Order,Cash,Brandx_India Brand Partners,Nan,Flash Sale,35.1,13,7.0,Defective,4.4,3.8,405,2,3.5,17.9,Very High,23,84.5,86.8,Aggressive,Low,7.0,127.0,9,2024,Q3,Monsoon
Bx_Surat_063,Brandx_India Fresh Surat,Brandx_India,Online Hub,Surat,Tier2,Basmati Rice 5Kg,Groceries,Rice,Mature,186.0,76.0,703,511,53428.0,27.31,800,4.9,73,Premium,Brandx_India Online,Emi,Brandx_India E-Commerce Hub,Nan,Bogo,22.1,16,1.4,Changed Mind,3.8,4.2,275,10,4.4,5.2,Low,4,83.9,60.6,Standard,Low,4.0,77.0,9,2024,Q3,Monsoon
Bx_Mumbai_047,Brandx_India Express Mumbai,Brandx_India,Flagship,Mumbai,Metro,White Sugar 1Kg,Groceries,Sugar,Declining,165.0,31.0,56,47,1736.0,16.07,78,2.25,160,Budget,Brandx_India Store,Cash,Brandx_India Local Sourcing,Nan,Clearance,27.9,46,0.9,Changed Mind,4.1,4.6,234,9,3.5,14.8,Very High,17,77.0,87.4,Aggressive,Low,4.0,121.0,9,2024,Q3,Monsoon
Bx_Pune_008,Brandx_India Connect Pune,Brandx_India,Express,Pune,Tier1,Sony Alpha A7 Iv,Gadgets,Cameras,Discontinued,186.0,48.0,249851,192820,11992848.0,22.83,312493,3.1,116,Luxury,Brandx_India Social Commerce,Credit,Brandx_India Local Sourcing,Nan,Flash Sale,14.9,6,3.6,Wrong Size,3.9,4.6,448,7,3.7,15.1,Medium,15,68.4,73.2,Standard,Low,1.0,146.0,9,2024,Q3,Monsoon
Bx_Pune_041,Brandx_India Home Pune,Brandx_India,Flagship,Pune,Tier1,Samsung Side By Side,Home Appliances,Refrigerators,New Launch,57.0,21.0,79752,63421,1674792.0,20.48,88790,4.42,81,Premium,Brandx_India Phone Order,Upi,Brandx_India Local Sourcing,Nan,Clearance,38.2,16,5.8,Damaged,4.5,4.3,433,2,4.6,15.3,Medium,12,88.6,81.0,Standard,Low,6.0,212.0,9,2024,Q3,Monsoon
Bx_Bhopal_035,Brandx_India Tech Hub Bhopal,Brandx_India,Express,Bhopal,Tier2,Samsung Galaxy S23,Electronics,Smartphones,Discontinued,193.0,38.0,55229,45450,2098702.0,17.71,63596,2.36,152,Budget,Brandx_India Online,Credit,Brandx_India Direct Import,Nan,Bogo,36.6,12,2.7,Poor Quality,4.2,4.1,314,5,4.6,7.8,Medium,4,76.1,67.9,Standard,Low,6.0,266.0,9,2024,Q3,Monsoon
Bx_Pune_094,Brandx_India Home Pune,Brandx_India,Street Store,Delhi,Tier1,Lg 28L Convection,Home Appliances,Microwaves,Growing,176.0,13.0,14935,12618,194155.0,15.51,17574,0.89,406,Premium,Brandx_India Social Commerce,Wallet,Brandx_India E-Commerce Hub,Nan,Clearance,20.9,5,4.3,Poor Quality,3.9,4.7,39,2,4.7,13.1,Medium,8,82.7,82.0,Standard,Low,1.0,745.0,9,2024,Q3,Monsoon
Bx_Kanpur_073,Brandx_India Gadget Zone Kanpur,Brandx_India,Flagship,Kanpur,Tier2,Ipad Pro,Electronics,Tablets,Declining,180.0,42.0,60009,42276,2520378.0,29.55,62627,2.8,129,Premium,Brandx_India Store,Cash,Brandx_India Direct Import,Nan,No Promotion,0.0,0,5.2,Wrong Size,3.8,4.8,304,9,3.6,9.2,Low,4,92.0,66.6,Standard,Low,2.0,265.0,9,2024,Q3,Monsoon
Bx_Jaipur_060,Brandx_India Fresh Jaipur,Brandx_India,Mall Store,Jaipur,Tier2,Green Tea 100G,Groceries,Tea,Discontinued,92.0,22.0,239,197,5258.0,17.57,351,2.87,125,Budget,Brandx_India App,Emi,Brandx_India Direct Import,Nan,Clearance,11.9,34,0.8,Poor Quality,4.2,4.4,187,9,3.7,12.3,Medium,6,71.9,66.9,Standard,Low,1.0,67.0,9,2024,Q3,Monsoon
Bx_Jaipur_001,Brandx_India Superstore Jaipur,Brandx_India,Flagship,Jaipur,Tier2,Brown Sugar 500G,Groceries,Sugar,Growing,188.0,91.0,76,54,6916.0,28.95,94,5.81,62,Premium,Brandx_India Online,Emi,Brandx_India E-Commerce Hub,Nan,Festival Offer,23.4,44,4.4,Defective,4.2,4.8,256,1,4.3,3.2,Medium,8,88.5,69.7,Standard,Low,7.0,82.0,9,2024,Q3,Monsoon
Bx_Mumbai_018,Brandx_India Mobile Mumbai,Brandx_India,Flagship,Mumbai,Metro,Samsung Galaxy Watch,Gadgets,Smart Watches,Declining,133.0,22.0,34581,28946,760782.0,16.3,47476,1.98,181,Mid-Range,Brandx_India Social Commerce,Upi,Brandx_India Direct Import,Nan,Discount,12.5,40,4.5,Wrong Size,4.0,4.5,66,3,4.4,19.7,High,25,75.1,87.3,Competitive,Low,3.0,149.0,9,2024,Q3,Monsoon
Bx_Jaipur_007,Brandx_India Style Jaipur,Brandx_India,Express,Jaipur,Tier2,Nike Air Max,Clothes,Shoes,Mature,93.0,19.0,9793,7228,186067.0,26.19,11019,2.45,147,Premium,Brandx_India Phone Order,Credit,Brandx_India E-Commerce Hub,Nan,Festival Offer,12.6,32,3.5,Changed Mind,4.4,4.2,338,5,3.9,10.6,Low,8,84.5,66.8,Standard,Medium,6.0,120.0,9,2024,Q3,Monsoon
Bx_Hyderabad_001,Brandx_India Accessories Hyderabad,Brandx_India,Street Store,Hyderabad,Metro,Sony Alpha A7 Iv,Gadgets,Cameras,New Launch,175.0,40.0,251343,194387,10053720.0,22.66,372699,2.74,131,Budget,Brandx_India Phone Order,Credit,Brandx_India Local Sourcing,Nan,Festival Offer,18.2,39,6.8,Defective,3.9,4.6,63,8,4.9,13.1,High,15,76.1,80.3,Competitive,Low,6.0,147.0,9,2024,Q3,Monsoon
Bx_Delhi_055,Brandx_India Accessories Delhi,Brandx_India,Online Hub,Delhi,Metro,Bose Soundlink,Gadgets,Bluetooth Speakers,Declining,158.0,35.0,20424,15182,350176.0,25.67,21237,2.66,135,Budget,Brandx_India Online,Emi,Brandx_India Local Sourcing,Nan,Clearance,39.6,31,2.3,Changed Mind,4.1,4.4,165,6,4.2,14.4,Very High,21,82.4,81.3,Aggressive,Low,3.0,130.0,9,2024,Q3,Monsoon
Bx_Delhi_009,Brandx_India Digital Delhi,Brandx_India,Express,Delhi,Metro,Lg Oled 55Inch,Electronics,Smart Tvs,Mature,186.0,20.0,108587,82492,2171740.0,24.03,160513,1.29,279,Mid-Range,Brandx_India App,Wallet,Brandx_India Wholesale,Nan,No Promotion,0.0,0,6.1,Poor Quality,4.5,4.0,70,9,3.6,21.7,Very High,25,77.3,81.7,Aggressive,Low,6.0,106.0,9,2024,Q3,Monsoon
Bx_Mumbai_023,Brandx_India Digital Mumbai,Brandx_India,Street Store,Mumbai,Metro,Airpods Pro,Electronics,Headphones,Growing,56.0,13.0,22799,16046,296387.0,29.62,25058,2.79,129,Premium,Brandx_India Social Commerce,Upi,Brandx_India E-Commerce Hub,Nan,Bogo,28.9,14,1.1,Defective,4.6,4.1,405,2,4.7,26.6,High,16,92.2,86.0,Competitive,Low,3.0,206.0,9,2024,Q3,Monsoon
Bx_Jaipur_043,Brandx_India Smart Jaipur,Brandx_India,Street Store,Jaipur,Tier2,Sony Alpha A7 Iv,Gadgets,Cameras,Discontinued,155.0,46.0,243086,185977,11181956.0,23.49,270431,3.56,101,Mid-Range,Brandx_India Online,Emi,Brandx_India Wholesale,Nan,Discount,38.4,25,7.0,Wrong Size,4.0,4.7,231,1,4.7,5.4,Low,5,76.8,67.0,Standard,Low,5.0,132.0,9,2024,Q3,Monsoon
Bx_Mumbai_027,Brandx_India Express Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Tata Tea Premium,Groceries,Tea,Mature,201.0,105.0,230,186,24150.0,19.13,255,6.27,57,Premium,Brandx_India Store,Wallet,Brandx_India Direct Import,Nan,Festival Offer,23.8,14,6.5,Defective,4.2,4.5,43,5,5.0,16.4,Very High,25,98.2,89.5,Aggressive,Low,2.0,82.0,9,2024,Q3,Monsoon
Bx_Bangalore_049,Brandx_India Electronics Bangalore,Brandx_India,Online Hub,Bangalore,Metro,Macbook Air M2,Electronics,Laptops,Declining,69.0,57.0,113472,93269,6467904.0,17.8,128837,9.91,36,Luxury,Brandx_India Phone Order,Upi,Brandx_India Wholesale,Nan,Flash Sale,14.1,41,2.3,Changed Mind,4.6,3.8,381,10,3.8,28.1,Very High,15,75.2,87.4,Aggressive,Low,3.0,211.0,9,2024,Q3,Monsoon
Bx_Pune_069,Brandx_India Tech Hub Pune,Brandx_India,Flagship,Pune,Tier1,Lg Oled 55Inch,Electronics,Smart Tvs,Growing,169.0,47.0,102881,73265,350176.0,28.79,146444,3.34,108,Luxury,Brandx_India Phone Order,Card,Brandx_India Local Sourcing,Nan,Festival Offer,32.8,6,1.8,Damaged,4.1,5.0,116,5,4.8,16.1,High,12,70.3,79.8,Competitive,Low,4.0,204.0,9,2024,Q3,Monsoon
Bx_Bangalore_067,Brandx_India Daily Bangalore,Brandx_India,Street Store,Bangalore,Metro,Moong Dal 1Kg,Groceries,Dal,New Launch,280.0,101.0,143,112,14443.0,21.68,170,4.33,83,Luxury,Brandx_India Social Commerce,Credit,Brandx_India Brand Partners,Nan,Clearance,17.5,47,4.8,Wrong Size,3.8,4.6,87,3,4.3,12.6,High,20,78.1,85.7,Competitive,Low,5.0,69.0,9,2024,Q3,Monsoon
Bx_Jaipur_074,Brandx_India Apparel Jaipur,Brandx_India,Express,Jaipur,Tier2,Levi'S T-Shirt,Clothes,T-Shirts,Mature,171.0,14.0,1895,1607,26530.0,15.2,2544,0.98,366,Luxury,Brandx_India Online,Credit,Brandx_India Wholesale,Nan,Flash Sale,26.4,21,3.0,Wrong Size,3.8,3.8,433,9,4.1,7.5,Medium,5,75.2,62.1,Standard,Medium,6.0,98.0,9,2024,Q3,Monsoon
Bx_Nagpur_085,Brandx_India Fashion Nagpur,Brandx_India,Mall Store,Nagpur,Tier2,Forever 21 Dress,Clothes,Dresses,Discontinued,60.0,11.0,2503,2118,27533.0,15.38,2664,2.2,164,Mid-Range,Brandx_India App,Upi,Brandx_India Wholesale,Nan,Festival Offer,11.0,16,5.8,Wrong Size,4.1,4.9,11,7,4.2,9.6,Medium,6,71.2,60.6,Standard,Medium,4.0,118.0,9,2024,Q3,Monsoon
Bx_Bangalore_078,Brandx_India Accessories Bangalore,Brandx_India,Mall Store,Bangalore,Metro,Sony Alpha A7 Iv,Gadgets,Cameras,Mature,85.0,26.0,306035,220066,7956910.0,28.09,398933,3.67,98,Luxury,Brandx_India App,Cash,Brandx_India Brand Partners,Nan,Clearance,27.1,44,1.1,Defective,4.4,4.3,417,4,3.8,17.7,Very High,20,82.8,80.1,Aggressive,Low,3.0,133.0,9,2024,Q3,Monsoon
Bx_Mumbai_015,Brandx_India Home Mumbai,Brandx_India,Street Store,Mumbai,Metro,Samsung 23L Solo,Home Appliances,Microwaves,New Launch,79.0,22.0,11182,9250,246004.0,17.28,16270,3.34,108,Budget,Brandx_India Online,Card,Brandx_India Direct Import,Nan,Bogo,19.6,28,7.5,Wrong Size,4.1,3.9,94,3,3.8,12.6,High,22,84.6,83.9,Competitive,Low,1.0,482.0,9,2024,Q3,Monsoon
Bx_Hyderabad_092,Brandx_India Appliances Hyderabad,Brandx_India,Express,Hyderabad,Metro,Lg 28L Convection,Home Appliances,Microwaves,Discontinued,188.0,64.0,14374,10442,919936.0,27.35,15198,4.09,88,Premium,Brandx_India Social Commerce,Credit,Brandx_India Wholesale,Nan,Festival Offer,20.0,33,2.7,Damaged,4.0,4.8,212,5,4.1,14.8,High,16,96.5,89.4,Competitive,Low,2.0,550.0,9,2024,Q3,Monsoon
